id,Name2,Name3,road_id,cluster,label
2619,114.3913045,30.56950549.png,790,1,3
2620,114.3922055,30.56907233.png,790,3,3
2621,114.3928345,30.56835477.png,790,2,3
2622,114.3934415,30.56762249.png,790,3,3
2623,114.3937126,30.56676592.png,790,0,3
2624,114.3936582,30.56586624.png,790,3,3
2625,114.3940096,30.56505726.png,790,3,3
2626,114.3946987,30.56438244.png,790,1,3
2627,114.395368,30.56369134.png,790,0,3
2628,114.3960433,30.56300493.png,790,2,3
2629,114.3969493,30.56258817.png,790,3,3
2630,114.3979798,30.56245864.png,790,1,3
2631,114.3990125,30.56233847.png,790,2,3
2632,114.4000431,30.56220616.png,790,1,3
2633,114.4010685,30.56204664.png,790,2,3
2634,114.3677954,30.57592945.png,791,0,3
2635,114.3597588,30.56559826.png,792,3,3
2636,114.3607211,30.5652527.png,792,2,3
2637,114.3616733,30.56494773.png,792,2,3
2638,114.3627077,30.56498651.png,792,3,3
2639,114.3637216,30.56477931.png,792,0,3
2640,114.3647216,30.56487536.png,792,2,3
2641,114.3656255,30.56523447.png,792,0,3
2642,114.366391,30.56570287.png,792,0,3
2643,114.3669533,30.56646154.png,792,1,3
2644,114.3673689,30.56727288.png,792,1,3
2645,114.3676025,30.56814946.png,792,2,3
2646,114.3679792,30.56898365.png,792,1,3
2647,114.3673422,30.56968381.png,792,2,3
2648,114.3667501,30.57041796.png,792,1,3
2649,114.366444,30.57127557.png,792,1,3
2650,114.3667531,30.57211143.png,792,0,3
2651,114.3677155,30.5728122.png,793,1,3
2652,114.3686536,30.57320418.png,793,2,3
2653,114.3688394,30.57392314.png,793,3,3
2654,114.3686723,30.57479668.png,793,1,3
2655,114.3686926,30.575698.png,793,2,3
2656,114.3695379,30.57707073.png,794,3,3
2657,114.3701974,30.57776296.png,794,0,3
2658,114.3707223,30.57854175.png,794,1,3
2659,114.3713777,30.58002183.png,795,1,3
2660,114.3716555,30.58088551.png,795,2,3
2661,114.3725866,30.58117483.png,795,1,3
2662,114.3735831,30.5809704.png,795,1,3
2663,114.3746227,30.58103307.png,795,2,3
2664,114.3756181,30.58124636.png,795,1,3
2665,114.3764073,30.58181321.png,795,1,3
2666,114.3773963,30.58209615.png,795,1,3
2667,114.3783385,30.58246397.png,795,3,3
2668,114.3787904,30.5838878.png,796,1,3
2669,114.3788782,30.58548671.png,797,0,2
2670,114.3791824,30.58634651.png,797,3,2
2671,114.3788907,30.58719174.png,797,1,2
2672,114.3783155,30.58810094.png,798,1,1
2673,114.3778656,30.58891281.png,798,1,1
2674,114.3777466,30.5898048.png,798,0,1
2675,114.3776257,30.59070037.png,798,2,1
2676,114.3773104,30.59155339.png,798,1,1
2677,114.3768113,30.59234463.png,798,0,1
2678,114.3762165,30.59328484.png,799,0,3
2679,114.3757337,30.59408392.png,799,1,3
2680,114.3752576,30.59488594.png,799,3,3
2681,114.3761066,30.53651775.png,800,3,2
2682,114.3750676,30.53658149.png,800,1,2
2683,114.3740285,30.53664522.png,800,0,2
2684,114.3729894,30.53670894.png,800,1,2
2685,114.3485038,30.55063224.png,801,1,3
2686,114.3482395,30.54976334.png,801,3,3
2687,114.3479059,30.54890944.png,801,3,3
2688,114.3494429,30.54797717.png,803,1,3
2689,114.3504672,30.54783476.png,803,2,3
2690,114.3515083,30.54781666.png,803,2,3
2691,114.3530818,30.54784374.png,804,1,3
2692,114.3540955,30.54802771.png,804,2,3
2693,114.3558147,30.54757353.png,805,1,3
2694,114.3568295,30.54739044.png,805,1,3
2695,114.357869,30.54737201.png,805,3,3
2696,114.3588858,30.54755343.png,805,1,3
2697,114.3597565,30.54801538.png,805,2,3
2698,114.3614711,30.54731383.png,806,3,2
2699,114.3623854,30.54689107.png,806,2,2
2700,114.3633312,30.5465182.png,806,2,2
2701,114.3642223,30.5460531.png,806,3,2
2702,114.3661027,30.54548084.png,807,0,3
2703,114.367004,30.54503878.png,807,0,3
2704,114.3677823,30.54445587.png,807,2,3
2705,114.3680536,30.54358557.png,807,3,3
2706,114.3682219,30.54269789.png,807,0,3
2707,114.3685872,30.54185373.png,807,3,3
2708,114.3689451,30.54100766.png,807,3,3
2709,114.3694312,30.54022319.png,807,3,3
2710,114.3701884,30.53961095.png,807,3,3
2711,114.3708889,30.53894499.png,807,0,3
2712,114.3716007,30.53828664.png,807,3,3
2713,114.4008095,30.55546972.png,809,1,3
2714,114.4000293,30.55487768.png,809,3,3
2715,114.3993655,30.55418298.png,809,3,3
2716,114.3988865,30.55338515.png,809,1,3
2717,114.3987205,30.55249895.png,809,2,3
2718,114.3987004,30.55158343.png,810,2,3
2719,114.3986907,30.55068249.png,810,3,3
2720,114.3986319,30.54978292.png,810,3,3
2721,114.3876946,30.53845012.png,812,0,3
2722,114.3885974,30.53889988.png,812,0,3
2723,114.3895376,30.53926359.png,812,3,3
2724,114.3894574,30.54014658.png,812,1,3
2725,114.3893448,30.54104155.png,812,3,3
2726,114.3892675,30.54194068.png,812,3,3
2727,114.3895041,30.54281488.png,812,1,3
2728,114.3900014,30.5435806.png,812,3,3
2729,114.3908324,30.54412423.png,812,1,3
2730,114.3917359,30.54456111.png,812,1,3
2731,114.3927065,30.54488856.png,812,2,3
2732,114.3936964,30.54516314.png,812,3,3
2733,114.3946852,30.54544354.png,812,1,3
2734,114.3955735,30.54588865.png,812,2,3
2735,114.3965823,30.54609694.png,812,3,3
2736,114.3974971,30.54652352.png,812,1,3
2737,114.3983669,30.54698425.png,812,3,3
2738,114.3988221,30.54777521.png,812,2,3
2739,114.3986865,30.54866691.png,812,2,3
2740,114.406921,30.54474691.png,814,2,1
2741,114.4079527,30.54470681.png,814,1,1
2742,114.4089787,30.54486074.png,814,1,1
2743,114.4100072,30.54500418.png,814,0,1
2745,114.4120858,30.54505587.png,814,3,1
2746,114.413127,30.54503328.png,814,0,1
2747,114.414137,30.54483085.png,814,1,1
2748,114.4141713,30.54402837.png,814,0,1
2749,114.4015963,30.55692181.png,815,3,2
2750,114.4016147,30.55782336.png,815,3,2
2751,114.4016082,30.55872491.png,815,0,2
2752,114.4015803,30.55962628.png,815,0,2
2753,114.4015523,30.56052765.png,815,0,2
2754,114.4015242,30.56142901.png,815,0,2
2755,114.3546408,30.53792783.png,816,1,3
2756,114.3543366,30.53706713.png,816,2,3
2757,114.3536536,30.53639896.png,816,3,3
2758,114.3368441,30.4765938.png,817,3,3
2759,114.3370995,30.47572034.png,817,1,3
2760,114.3373922,30.47485523.png,817,3,3
2761,114.3377011,30.4739942.png,817,3,3
2762,114.338725,30.47394528.png,817,2,3
2763,114.3397527,30.47381071.png,817,0,3
2764,114.3407717,30.47362655.png,817,1,3
2765,114.3417973,30.47347646.png,817,2,3
2766,114.3428369,30.47346109.png,817,3,3
2767,114.3668602,30.56480497.png,818,0,1
2768,114.3678049,30.56448254.png,818,0,1
2769,114.3684652,30.56385098.png,818,0,1
2770,114.3686297,30.56296308.png,818,1,1
2771,114.3689517,30.56211124.png,818,0,1
2772,114.3694259,30.5618747.png,818,0,1
2773,114.3698898,30.5626783.png,818,2,1
2774,114.3701305,30.563502.png,818,1,1
2776,114.3706176,30.56523055.png,818,0,1
2793,114.3750737,30.57556718.png,818,3,1
2795,114.3731163,30.57563904.png,818,3,1
2799,114.3691044,30.57626851.png,818,2,1
2800,114.3398695,30.5396573.png,819,2,1
2801,114.3414956,30.53941568.png,820,0,1
2802,114.3425012,30.53918062.png,820,1,1
2803,114.3435125,30.53896569.png,820,0,1
2804,114.3445249,30.53875362.png,820,1,1
2805,114.3455287,30.53851384.png,820,3,1
2806,114.3464905,30.53817129.png,820,0,1
2807,114.3474033,30.53773736.png,820,3,1
2808,114.3483112,30.53729537.png,820,3,1
2809,114.3492131,30.5368442.png,820,1,1
2810,114.3501185,30.53639843.png,820,3,1
2811,114.3360815,30.54223119.png,821,2,3
2812,114.3366573,30.5414798.png,821,0,3
2813,114.3372408,30.54073292.png,821,0,3
2814,114.33791,30.54004843.png,821,3,3
2815,114.3719074,30.5359009.png,822,1,1
2816,114.3717392,30.53501247.png,822,3,1
2817,114.3713901,30.5341641.png,822,1,1
2818,114.3710201,30.53332124.png,822,0,1
2819,114.3706567,30.53247619.png,822,1,1
2820,114.3702935,30.53163112.png,822,1,1
2821,114.3699172,30.5307906.png,822,1,1
2822,114.3695164,30.5299584.png,822,1,1
2823,114.3690816,30.52913924.png,822,2,1
2824,114.3687762,30.52827796.png,822,3,1
2825,114.3684824,30.52741302.png,822,1,1
2826,114.368088,30.52657967.png,822,0,1
2827,114.3676072,30.52577981.png,822,3,1
2828,114.3671812,30.52495763.png,822,3,1
2829,114.3667223,30.52414875.png,822,0,1
2830,114.366159,30.52339064.png,822,1,1
2831,114.3655468,30.52266153.png,822,3,1
2832,114.3649307,30.52193516.png,822,3,1
2833,114.3419341,30.54276074.png,823,0,1
2834,114.3415724,30.54191523.png,823,3,1
2835,114.3408828,30.54124935.png,823,0,1
2836,114.3397437,30.54060555.png,824,2,1
2837,114.3389155,30.54008231.png,824,1,1
2838,114.3405523,30.54051215.png,825,0,1
2839,114.3415545,30.5402411.png,826,1,1
2840,114.3425959,30.54026313.png,826,3,1
2841,114.3436373,30.54028516.png,826,1,1
2842,114.3446787,30.5403051.png,826,1,1
2843,114.3457202,30.54032412.png,826,2,1
2844,114.3459454,30.53926613.png,827,0,1
2845,114.3458822,30.5401661.png,827,3,1
2846,114.3457961,30.54122607.png,828,3,1
2847,114.3458105,30.54211717.png,828,1,1
2848,114.3468891,30.54209064.png,829,2,1
2849,114.3478791,30.54181013.png,829,0,1
2850,114.3432324,30.54323685.png,830,2,3
2851,114.3442078,30.54292027.png,830,3,3
2852,114.3451882,30.54261552.png,830,2,3
2853,114.3550407,30.54701905.png,831,2,1
2854,114.3551346,30.54612309.png,831,3,1
2855,114.3552188,30.54522618.png,831,1,1
2856,114.3555498,30.54454171.png,831,1,1
2857,114.2861072,30.5821619.png,833,2,3
2858,114.2850044,30.57907548.png,835,0,3
2859,114.2867778,30.57819322.png,836,1,1
2860,114.2885348,30.57691732.png,838,1,1
2862,114.2835768,30.57450075.png,839,2,1
2863,114.2855593,30.58046126.png,840,3,1
2864,114.2862823,30.58064878.png,840,2,1
2865,114.2867934,30.58143451.png,840,0,1
2866,114.287824,30.58099641.png,841,2,1
2872,114.2923611,30.57835861.png,849,1,3
2873,114.2919968,30.57751424.png,849,2,3
2874,114.2915952,30.57668231.png,849,2,3
2875,114.2911839,30.57585391.png,849,3,3
2876,114.3087109,30.60882255.png,850,0,2
2877,114.3078912,30.60754497.png,851,3,1
2878,114.3073854,30.60675658.png,851,3,1
2879,114.3068797,30.60596819.png,851,3,1
2880,114.3025793,30.59902646.png,852,2,3
2881,114.2875134,30.57383015.png,853,2,3
2882,114.2883927,30.57532765.png,854,0,3
2883,114.2888646,30.5761315.png,854,2,3
2886,114.2794923,30.5767836.png,856,1,1
2887,114.2798349,30.57575788.png,857,1,1
2888,114.2801233,30.57489206.png,857,1,1
2889,114.280989,30.571651.png,858,2,1
2890,114.2813546,30.57249525.png,858,1,1
2891,114.2818661,30.57369625.png,859,1,3
2892,114.2822555,30.57453115.png,859,2,3
2897,114.2838482,30.62654732.png,864,0,2
2898,114.284675,30.62599838.png,864,2,2
2899,114.2855227,30.62547345.png,864,2,2
2900,114.2863584,30.62493439.png,864,0,2
2901,114.2871957,30.62439728.png,864,1,2
2902,114.2880345,30.62386181.png,864,3,2
2903,114.2888815,30.62333649.png,864,0,2
2904,114.2897584,30.6228492.png,864,0,2
2905,114.2906504,30.6223825.png,864,1,2
2906,114.2915433,30.62191722.png,864,1,2
2907,114.2924418,30.62145989.png,864,1,2
2908,114.2936676,30.62086328.png,865,1,1
2909,114.2945841,30.62043362.png,865,0,1
2910,114.2954935,30.61999282.png,865,1,1
2911,114.2805257,30.62539049.png,866,3,1
2912,114.2804091,30.62449495.png,866,1,1
2913,114.2803833,30.62359414.png,866,2,1
2914,114.2804219,30.62269319.png,866,2,1
2915,114.2804651,30.62179235.png,866,0,1
2916,114.2804988,30.62089121.png,866,1,1
2917,114.2821743,30.62685872.png,867,3,1
2918,114.2812266,30.6264828.png,867,3,1
2919,114.2781679,30.62526226.png,868,1,1
2920,114.2772237,30.62487996.png,868,0,1
2921,114.2762795,30.62449765.png,868,3,1
2922,114.2753327,30.6241203.png,868,2,1
2923,114.2781931,30.63021721.png,869,1,1
2924,114.2783832,30.62933074.png,869,3,1
2925,114.2787674,30.62765231.png,870,3,1
2926,114.2807547,30.62824202.png,871,0,1
2927,114.2807367,30.62734055.png,871,3,1
2928,114.2807427,30.62643981.png,871,2,1
2929,114.2797559,30.62590441.png,872,2,1
2930,114.2789555,30.62653671.png,873,3,2
2931,114.3320111,30.55935862.png,874,2,1
2932,114.3315592,30.5585462.png,874,1,1
2933,114.2566276,30.62195495.png,875,1,3
2934,114.2569009,30.62108488.png,875,1,3
2935,114.2571771,30.62021547.png,875,2,3
2936,114.2574536,30.61934616.png,875,3,3
2937,114.2599712,30.61324678.png,876,3,3
2938,114.2609857,30.61223898.png,877,3,3
2939,114.2616671,30.61155668.png,877,2,3
2940,114.2639878,30.60907627.png,878,0,1
2941,114.2645338,30.60830826.png,878,1,1
2942,114.2650854,30.60754325.png,878,3,1
2945,114.2645365,30.61718882.png,879,0,1
2946,114.2655141,30.61687718.png,879,3,1
2947,114.266506,30.61666885.png,879,0,1
2949,114.2623399,30.61812956.png,880,2,1
2950,114.262299,30.61719888.png,881,1,2
2951,114.2622582,30.61629797.png,881,0,2
2952,114.2663899,30.61570103.png,882,3,1
2953,114.2646397,30.62045422.png,883,1,2
2954,114.2636371,30.62020738.png,883,0,2
2955,114.2626304,30.61997336.png,883,3,2
2956,114.2616236,30.61973936.png,883,3,2
2957,114.2606179,30.61950208.png,883,0,2
2958,114.2596133,30.61926109.png,883,0,2
2959,114.258609,30.61901922.png,883,1,2
2960,114.2395795,30.55202755.png,884,2,1
2961,114.2405834,30.55184275.png,884,1,1
2963,114.2417349,30.55323592.png,884,3,1
2964,114.2421363,30.55406791.png,884,1,1
2965,114.2324089,30.55039757.png,885,3,1
2966,114.2316473,30.55100512.png,885,0,1
2967,114.2312042,30.55172398.png,885,2,1
2968,114.2312958,30.55262017.png,885,2,1
2969,114.2313079,30.55352171.png,885,2,1
2970,114.231464,30.55491258.png,886,3,1
2971,114.2316478,30.55580004.png,886,3,1
2972,114.2315272,30.5566926.png,886,2,1
2973,114.2313833,30.55758556.png,886,0,1
2974,114.2179369,30.5575646.png,887,0,2
2975,114.2182198,30.55843233.png,887,3,2
2976,114.2185026,30.55930006.png,887,3,2
2977,114.2187855,30.56016779.png,887,3,2
2978,114.2191903,30.5613736.png,888,3,2
2979,114.2194841,30.56223861.png,888,2,2
2980,114.2197779,30.56310361.png,888,0,2
2981,114.2201503,30.56419977.png,889,3,2
2982,114.2204443,30.56506474.png,889,0,2
2983,114.2218992,30.55889532.png,890,1,2
2984,114.2216642,30.55801891.png,890,3,2
2985,114.2213428,30.55716132.png,890,3,2
2986,114.2210213,30.55630372.png,890,3,2
2987,114.2204528,30.5546579.png,891,2,2
2988,114.2201136,30.55357851.png,892,3,1
2989,114.2196137,30.5520027.png,893,0,1
2990,114.2193604,30.55112822.png,893,3,1
2991,114.2189182,30.54967713.png,894,3,2
2992,114.2186413,30.54880796.png,894,0,2
2993,114.2217304,30.56565385.png,895,0,2
2994,114.2227264,30.5653892.png,895,1,2
2995,114.2237224,30.56512454.png,895,3,2
2996,114.2277387,30.55545362.png,896,1,2
2997,114.2279165,30.55634199.png,896,2,2
2998,114.2280942,30.55723037.png,896,2,2
2999,114.228272,30.55811875.png,896,2,2
3000,114.2166172,30.56690855.png,897,0,2
3001,114.2176242,30.56667739.png,897,0,2
3002,114.2186313,30.56644622.png,897,2,2
3003,114.2196327,30.56619739.png,897,1,2
3004,114.2206326,30.56594426.png,897,3,2
3005,114.2254064,30.55831159.png,898,2,1
3006,114.2250873,30.55745333.png,898,2,1
3007,114.2246873,30.55662872.png,898,0,1
3008,114.224347,30.55578335.png,898,3,1
3009,114.2659365,30.54968912.png,899,1,1
3010,114.2669619,30.54984782.png,899,0,1
3011,114.2680686,30.5499845.png,900,2,3
3012,114.2691033,30.55008931.png,900,1,3
3013,114.2703601,30.55011195.png,901,1,1
3014,114.2713871,30.54999604.png,901,2,1
3015,114.2723963,30.54977228.png,901,3,1
3016,114.2733934,30.54951276.png,901,3,1
3017,114.2618793,30.54898425.png,902,1,1
3018,114.2629134,30.54898263.png,902,2,1
3019,114.263912,30.54923437.png,902,1,1
3020,114.2648975,30.54952641.png,902,0,1
3021,114.264914,30.5513924.png,903,3,1
3022,114.2646339,30.5505359.png,903,3,1
3023,114.2648699,30.54965864.png,903,3,1
3024,114.2650975,30.5486511.png,904,2,1
3027,114.2643714,30.54639418.png,904,3,1
3028,114.2638327,30.54533451.png,905,3,2
3029,114.2646322,30.54475654.png,905,3,2
3030,114.2655673,30.54410968.png,906,3,2
3031,114.2663832,30.54354906.png,906,2,2
3032,114.267199,30.54298843.png,906,0,2
3033,114.2687242,30.54194026.png,907,1,2
3034,114.2683164,30.54333049.png,908,0,3
3035,114.2687244,30.54416007.png,908,2,3
3036,114.2691324,30.54498966.png,908,2,3
3037,114.2695585,30.54620182.png,909,3,3
3038,114.2694481,30.54708984.png,909,0,3
3039,114.269332,30.54853797.png,910,3,2
3040,114.2693242,30.54943957.png,910,1,2
3041,114.2693237,30.55101271.png,911,2,1
3042,114.2693298,30.55191432.png,911,3,1
3043,114.2169463,30.55108238.png,912,3,1
3044,114.2179506,30.55084296.png,912,3,1
3045,114.218955,30.55060353.png,912,1,1
3046,114.2202035,30.55032033.png,913,2,1
3048,114.2173985,30.55582438.png,914,1,1
3049,114.2171019,30.5549601.png,914,0,1
3050,114.2457673,30.54456172.png,915,2,1
3051,114.245635,30.54545602.png,915,3,1
3052,114.2455035,30.54635039.png,915,2,1
3053,114.2455293,30.54725078.png,915,3,1
3054,114.24572,30.54844162.png,916,1,1
3055,114.2458733,30.54933342.png,916,1,1
3056,114.2459883,30.55022947.png,916,2,1
3057,114.2461619,30.55111801.png,916,0,1
3058,114.2463527,30.55200437.png,916,2,1
3059,114.2465431,30.55289078.png,916,2,1
3060,114.2531463,30.52665915.png,917,3,1
3061,114.2539341,30.52606939.png,917,0,1
3062,114.2547218,30.52547963.png,917,0,1
3063,114.2569765,30.52820249.png,918,3,1
3064,114.256204,30.52880719.png,918,3,1
3065,114.2554312,30.52941161.png,918,1,1
3066,114.2632885,30.56167431.png,919,0,2
3067,114.2634485,30.56253958.png,919,2,2
3068,114.1758657,30.59981301.png,920,1,1
3069,114.1755522,30.59895338.png,920,3,1
3070,114.1752604,30.59808786.png,920,3,1
3071,114.175033,30.59720867.png,920,1,1
3072,114.1748352,30.59632352.png,920,2,1
3073,114.1746445,30.59543717.png,920,1,1
3074,114.1744893,30.59454672.png,920,3,1
3075,114.2672567,30.56163888.png,921,0,1
3076,114.2668898,30.56090281.png,921,3,1
3077,114.2666891,30.559983.png,922,0,3
3078,114.2666823,30.5590814.png,922,2,3
3079,114.218371,30.57185354.png,923,2,3
3080,114.206394,30.59022857.png,924,1,2
3081,114.2062206,30.58934307.png,924,2,2
3082,114.206137,30.5884444.png,924,1,2
3083,114.2130426,30.60862442.png,925,0,2
3084,114.2126553,30.60778739.png,925,2,2
3085,114.212268,30.60695036.png,925,0,2
3086,114.2118807,30.60611332.png,925,2,2
3087,114.2114934,30.60527629.png,925,3,2
3088,114.2111061,30.60443925.png,925,2,2
3089,114.2107188,30.60360222.png,925,2,2
3090,114.2103316,30.60276518.png,925,1,2
3091,114.2099573,30.60189867.png,926,0,3
3092,114.2095778,30.60105899.png,926,1,3
3093,114.2092692,30.60019798.png,926,3,3
3094,114.2090913,30.59921342.png,927,3,3
3095,114.2089457,30.59832068.png,927,1,3
3096,114.2087546,30.59743483.png,927,2,3
3097,114.2085403,30.59655252.png,927,3,3
3098,114.208326,30.5956702.png,927,1,3
3099,114.2081118,30.59478788.png,927,1,3
3100,114.2078931,30.59390641.png,927,0,3
3101,114.207636,30.5930333.png,927,2,3
3102,114.2072752,30.59218752.png,927,1,3
3103,114.2069028,30.59134546.png,927,1,3
3104,114.1949104,30.59043449.png,928,2,3
3105,114.1940456,30.59093752.png,928,3,3
3106,114.1928077,30.59162133.png,929,1,1
3107,114.1919239,30.59209915.png,929,1,1
3108,114.1910402,30.59257696.png,929,1,1
3109,114.1901564,30.59305476.png,929,1,1
3110,114.1892726,30.59353256.png,929,3,1
3111,114.1883888,30.59401036.png,929,3,1
3112,114.1875051,30.59448814.png,929,0,1
3113,114.1866213,30.59496592.png,929,0,1
3114,114.185501,30.59560045.png,930,0,1
3115,114.1846194,30.59608124.png,930,3,1
3116,114.1837377,30.59656203.png,930,3,1
3117,114.1828316,30.59705542.png,931,3,1
3118,114.1819495,30.59753564.png,931,2,1
3119,114.1810675,30.59801585.png,931,2,1
3120,114.1793122,30.59897142.png,932,3,1
3121,114.1784302,30.59945164.png,932,3,1
3122,114.1775481,30.59993184.png,932,0,1
3123,114.176666,30.60041205.png,932,1,1
3124,114.283444,30.59119644.png,933,0,1
3125,114.2842088,30.59058395.png,933,0,1
3126,114.254323,30.55385794.png,934,0,1
3127,114.2541539,30.55296828.png,934,0,1
3129,114.2502201,30.55446638.png,935,1,1
3130,114.2500457,30.55357749.png,935,2,1
3131,114.2359417,30.57019512.png,936,0,1
3132,114.2355558,30.56935763.png,936,3,1
3133,114.2351699,30.56852015.png,936,2,1
3134,114.2347318,30.56770284.png,936,0,1
3135,114.2339695,30.56638283.png,937,0,1
3136,114.205791,30.55793683.png,938,2,3
3137,114.2061519,30.55878257.png,938,1,3
3138,114.198422,30.56894866.png,939,2,1
3139,114.1987353,30.56980851.png,939,3,1
3140,114.1975327,30.56821067.png,940,1,1
3141,114.1991191,30.56786864.png,941,3,1
3142,114.2001294,30.56764848.png,941,3,1
3143,114.2066888,30.55366809.png,942,3,1
3144,114.207123,30.55448764.png,942,3,1
3145,114.2075429,30.55531275.png,942,3,1
3146,114.2084422,30.55682415.png,943,3,1
3147,114.208978,30.55759688.png,943,3,1
3148,114.2095821,30.55833138.png,943,1,1
3149,114.2104777,30.55971104.png,944,3,1
3150,114.2109081,30.5605321.png,944,1,1
3151,114.2113385,30.56135316.png,944,1,1
3152,114.2117689,30.56217422.png,944,3,1
3153,114.2332509,30.56098343.png,945,3,3
3154,114.2329122,30.56013081.png,945,3,3
3155,114.2325735,30.55927819.png,945,0,3
3156,114.2322348,30.55842557.png,945,0,3
3157,114.3295558,30.51745525.png,946,1,1
3158,114.3288328,30.51680918.png,946,2,1
3159,114.3278813,30.51644414.png,946,1,1
3160,114.326926,30.51608516.png,946,3,1
3161,114.3259701,30.51572744.png,946,1,1
3162,114.32502,30.51535823.png,946,0,1
3163,114.3240539,30.51505644.png,946,3,1
3164,114.323017,30.51514022.png,946,2,1
3165,114.3218404,30.51525106.png,947,0,2
3166,114.2937718,30.60108374.png,948,0,2
3167,114.2930698,30.60041744.png,948,2,2
3168,114.292361,30.59975651.png,948,1,2
3169,114.2912031,30.59873685.png,949,0,2
3170,114.2904737,30.59809306.png,949,2,2
3171,114.2892764,30.59720244.png,950,0,1
3172,114.2884794,30.59662182.png,950,1,1
3173,114.3477698,30.52320175.png,951,0,1
3174,114.3477754,30.52230023.png,951,2,1
3175,114.3477761,30.52094178.png,952,3,1
3176,114.3493426,30.51688468.png,953,3,1
3177,114.3495505,30.51776632.png,953,2,1
3178,114.3485366,30.51778062.png,953,2,1
3179,114.347792,30.51804225.png,953,1,1
3180,114.3478028,30.51894386.png,953,3,1
3181,114.3477928,30.51984534.png,953,1,1
3183,114.3487263,30.51350517.png,954,1,1
3184,114.3488878,30.51439581.png,954,3,1
3185,114.3490464,30.5152867.png,954,2,1
3186,114.3614343,30.50039737.png,955,0,1
3188,114.3616024,30.50218218.png,955,2,1
3189,114.361406,30.50306673.png,955,2,1
3190,114.3608381,30.50405094.png,956,1,1
3191,114.3603264,30.50483393.png,956,0,1
3192,114.3601022,30.50570767.png,956,3,1
3193,114.3603735,30.50728831.png,957,3,3
3194,114.3607327,30.50813414.png,957,2,3
3195,114.3609925,30.5090013.png,957,0,3
3196,114.3610402,30.50990182.png,957,3,3
3204,114.1703086,30.55464061.png,958,3,1
3205,114.1707898,30.55396926.png,958,1,1
3206,114.1718021,30.55397103.png,958,1,1
3207,114.1727609,30.5537219.png,958,1,1
3208,114.1733911,30.55302065.png,958,0,1
3209,114.174128,30.55240256.png,958,2,1
3210,114.1747005,30.55165027.png,958,0,1
3211,114.175068,30.55084244.png,958,0,1
3212,114.1757635,30.55019961.png,958,2,1
3213,114.1767817,30.55002361.png,958,0,1
3214,114.1777211,30.54967338.png,958,0,1
3215,114.3032921,30.56740288.png,959,1,1
3216,114.3042402,30.56702893.png,959,0,1
3217,114.3010727,30.56408593.png,960,3,2
3218,114.3019943,30.56366535.png,960,1,2
3219,114.3029134,30.5632406.png,960,1,2
3220,114.3069546,30.5269261.png,961,2,2
3221,114.3059223,30.52681089.png,961,3,2
3222,114.3045695,30.52572345.png,962,3,2
3223,114.3041169,30.52491141.png,962,0,2
3224,114.3036034,30.52413002.png,962,0,2
3225,114.3020602,30.52325713.png,963,3,1
3226,114.3003974,30.52260069.png,964,3,1
3227,114.2994085,30.52232056.png,964,0,1
3228,114.2983814,30.52217438.png,964,2,1
3229,114.2973419,30.52212292.png,964,0,1
3230,114.2963519,30.52187354.png,964,1,1
3231,114.2955394,30.52131892.png,964,3,1
3232,114.2950429,30.52053696.png,964,1,1
3233,114.2948712,30.51964802.png,964,1,1
3234,114.2947101,30.51875724.png,964,1,1
3235,114.29455,30.51786632.png,964,3,1
3236,114.2943886,30.51697557.png,964,3,1
3237,114.2941779,30.51581389.png,965,0,2
3238,114.2940224,30.51492237.png,965,3,2
3239,114.2938576,30.51403211.png,965,3,2
3240,114.293314,30.51268674.png,966,3,2
3241,114.2928687,30.51181572.png,967,1,1
3242,114.2924464,30.51099157.png,967,3,1
3243,114.292025,30.51016706.png,967,3,1
3244,114.2915737,30.50935475.png,967,3,1
3245,114.2906983,30.50796787.png,968,3,1
3246,114.2895403,30.50649651.png,969,3,1
3247,114.2888695,30.5058069.png,969,3,1
3248,114.2881951,30.50511994.png,969,3,1
3249,114.2875203,30.50443322.png,969,1,1
3250,114.2868426,30.50374872.png,969,3,1
3251,114.2861614,30.50306681.png,969,0,1
3252,114.285482,30.50238353.png,969,0,1
3253,114.2848198,30.50168775.png,969,0,1
3254,114.2841695,30.50098363.png,969,0,1
3255,114.2835191,30.50027951.png,969,2,1
3256,114.2804425,30.49687953.png,970,3,1
3257,114.2798116,30.49616224.png,970,1,1
3258,114.2792081,30.49542788.png,970,2,1
3259,114.2786762,30.49465283.png,970,3,1
3260,114.2778723,30.49345371.png,971,2,1
3261,114.2773524,30.49267255.png,971,1,1
3262,114.2768322,30.49189155.png,971,1,1
3263,114.2763124,30.49111033.png,971,1,1
3264,114.2758021,30.49032452.png,971,3,1
3265,114.275293,30.48953807.png,971,2,1
3266,114.2747659,30.48876057.png,971,0,1
3267,114.2742458,30.48797951.png,971,2,1
3268,114.273728,30.48719732.png,971,1,1
3269,114.2732107,30.48641488.png,971,3,1
3270,114.2726937,30.48563228.png,971,1,1
3271,114.2721732,30.48485141.png,971,0,1
3272,114.2716505,30.48407167.png,971,0,1
3273,114.2711248,30.48329348.png,971,3,1
3274,114.2705985,30.48251552.png,971,2,1
3275,114.2700289,30.48166949.png,972,2,1
3276,114.2695057,30.48089004.png,972,1,1
3277,114.2689783,30.48011269.png,972,2,1
3278,114.2684596,30.47933096.png,972,3,1
3279,114.2678484,30.47843119.png,973,3,1
